Origen,Destino,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Huatulco,Durango,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0
Huatulco,Guadalajara,245,0,230,0,0,127,144,1532,1703,389,56,0,0,531,594,0,0,149,0,0,0,0,0,0,1699,9919,12900,8776
Huatulco,Hermosillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,80,0,0,0,0,0,0,0
Huatulco,León,153,0,0,0,0,0,0,1422,2282,0,0,1144,0,2599,5531,3102,0,0,0,0,94,0,216,0,0,0,0,0
Huatulco,Mérida,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Huatulco,México,124856,121098,129369,122832,105782,122445,121574,125187,120471,123795,106247,108124,115615,118237,140603,136083,155431,153114,153566,192173,197146,191360,206533,257704,266344,308643,306020,329821
Huatulco,Monterrey,225,616,469,0,4605,3491,1450,3868,7467,3301,3490,2281,1194,2282,1831,2160,2073,3998,421,236,0,0,0,1612,2204,2308,18351,18433
Huatulco,Morelia,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0
Huatulco,Oaxaca,3711,5863,5442,6027,11307,11240,6673,6630,5524,4761,3840,641,0,0,0,0,0,0,0,0,0,0,0,595,4762,3938,3698,5481
Huatulco,Palenque,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huatulco,Puebla,0,0,133,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0
Huatulco,Puerto Escondido,0,0,86,2,0,9,385,1033,551,561,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
Huatulco,Puerto Vallarta,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huatulco,Querétaro,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,98,0,3452,3865
Huatulco,Salina Cruz,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huatulco,Tampico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,50,0,0,0,0,0,0,0,0,0,0
Huatulco,Tijuana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2055,14860
Huatulco,Toluca,46,0,0,0,0,0,0,0,0,127,0,0,0,0,80,0,17673,1970,2079,0,0,0,0,0,243,0,0,826
Huatulco,Torreón,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huatulco,Tuxtla Gutiérrez,0,0,0,0,0,0,0,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huatulco,Veracruz,1398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huatulco,Zacatecas,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huatulco,Zihuatanejo,0,0,0,53,0,0,0,0,100,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huetamo,Total,151,62,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huetamo,Morelia,151,62,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ixtepec,Total,0,0,0,0,0,0,36,12097,11313,10621,4092,0,0,0,394,0,0,0,0,0,0,0,0,0,0,8178,19060,17704
Ixtepec,México,0,0,0,0,0,0,36,11405,11290,10621,4092,0,0,0,394,0,0,0,0,0,0,0,0,0,0,8178,19060,17704
Ixtepec,Oaxaca,0,0,0,0,0,0,0,495,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ixtepec,Tuxtla Gutiérrez,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jalapa,Total,98,0,138,0,0,0,1782,5496,5902,4828,4500,4626,5400,6646,6738,6438,6992,5189,4264,5432,5230,3345,3974,2530,1776,406,0,0
Jalapa,Acapulco,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jalapa,Aguascalientes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,31,0,0,0
Jalapa,Culiacán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0
Jalapa,León,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0
Jalapa,México,98,0,138,0,0,0,1782,5476,5902,4828,4500,4491,5309,6646,6738,6438,6898,5073,4138,5414,5230,3345,3974,2530,1745,406,0,0
Jalapa,Minatitlán,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jalapa,Monterrey,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jalapa,Oaxaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0
Jalapa,Poza Rica,0,0,0,0,0,0,0,20,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jalapa,San Luis Potosí,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jalapa,Tampico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0
Jalapa,Toluca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
La Paz,Total,142943,127969,141829,120971,143441,160211,179097,189838,181928,180238,183649,168549,198052,197972,177864,292624,223664,216196,239717,227724,232288,261167,304623,318561,399026,408998,454048,501043
La Paz,Acapulco,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0
La Paz,Aguascalientes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,70,0,0,0,0
La Paz,Cancún,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Paz,Chihuahua,0,68,0,1622,0,6,732,604,578,0,5,95,0,0,0,0,300,0,0,0,0,0,42,116,37,0,0,1597
La Paz,Ciudad Juárez,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Paz,Ciudad Obregón,0,1802,4804,2753,3290,2743,2457,2948,3731,4650,5028,5718,5163,4460,5599,4654,3515,0,0,0,0,0,5442,13730,7619,6791,7663,7273
La Paz,Culiacán,18090,14630,16466,14380,13935,16483,18626,20293,18420,18716,16715,18010,19031,19082,17718,25772,24363,41813,37035,35699,33381,31527,23623,23401,25254,28155,38618,36137
La Paz,Guadalajara,23065,18253,21186,19424,22811,26004,34185,31161,28594,25390,26089,23755,30568,28909,31515,74236,48588,39965,47536,37143,41915,53374,58771,65370,93298,118019,139075,119103
La Paz,Guaymas,11853,10436,4985,3281,2799,3174,3959,4024,3538,1545,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Paz,Guerrero Negro,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Paz,Hermosillo,121,27,4977,6732,8581,11452,12464,13644,12136,11878,12583,12339,13914,13056,7675,8454,2363,0,35,0,141,0,0,2585,20288,14888,13955,11359
La Paz,León,0,0,0,0,0,0,0,0,0,0,60,0,64,0,0,0,0,0,49,50,0,0,161,0,0,0,0,0
La Paz,Loreto,3918,2438,2630,1424,3047,3479,3531,3671,3599,2953,5048,3504,6846,3507,5300,4695,4276,0,0,0,0,0,1469,3665,4477,3523,1910,3259
La Paz,Los Mochis,12505,12402,14450,11985,15787,18546,16014,15942,14424,14499,12956,9560,10709,8104,6331,15090,13496,2484,1284,0,0,0,3507,9454,11332,12206,11968,13663
La Paz,Manzanillo,521,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Paz,Mazatlán,9611,10011,14807,10536,15275,14710,13727,14125,14006,13269,16649,15331,19995,19596,16995,15926,7819,3155,11182,6073,83,670,8526,11966,23352,14430,13311,15401
La Paz,Mexicali,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,84,0,0,0,0,0,0,0,0,176,0,1698
La Paz,México,34872,34241,35247,30925,38331,40092,42140,47175,48152,47415,49442,45428,55311,60028,41422,73864,59404,53215,70111,95330,106181,120046,143715,138096,154638,145481,155964,198243
La Paz,Monterrey,424,102,0,0,0,0,746,1147,923,1197,1195,949,1544,843,172,0,5208,13059,10837,7080,0,545,8323,641,3059,3994,3820,6418
La Paz,Morelia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0
La Paz,Puebla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
La Paz,Puerto Vallarta,545,0,0,43,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,30,572
La Paz,Querétaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,68,177,0,0
La Paz,San José Del Cabo,155,0,0,0,189,579,442,165,96,0,0,0,0,30,0,0,0,53,10,0,0,0,0,0,0,0,0,0
La Paz,San Luis Potosí,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,70,48,0,0
La Paz,Tijuana,27263,22754,22277,17800,19396,22927,30074,34939,33731,38726,37656,33860,34907,40357,45137,69933,50287,35830,44800,46299,50435,54963,51044,49327,55534,60536,67734,86229
La Paz,Toluca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3961,26606,16838,0,96,0,0,92,0,320,0,0
La Paz,Tuxtla Gutiérrez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
La Paz,Zihuatanejo,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lázaro Cárdenas,Total,31406,35748,31476,23223,21103,35722,34530,31208,27291,21068,11912,7673,7723,6779,7181,10046,11502,5827,7613,9699,10181,11188,12338,10697,12019,12548,12940,12655
Lázaro Cárdenas,Acapulco,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Lázaro Cárdenas,Apatzingán,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lázaro Cárdenas,Colima,0,0,0,3,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lázaro Cárdenas,Guadalajara,2134,1624,1542,669,569,7525,6852,6815,6775,5942,4011,2532,1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lázaro Cárdenas,Los Mochis,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lázaro Cárdenas,Manzanillo,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lázaro Cárdenas,México,19866,17805,17406,13168,13633,14273,15883,13073,11327,8401,5923,4882,6590,6779,7181,10042,11467,5827,7613,9699,10181,11188,12338,10697,12019,12548,12932,12649
Lázaro Cárdenas,Morelia,5381,6681,6441,4091,3264,7529,6845,6823,5779,4212,1468,199,0,0,0,0,27,0,0,0,0,0,0,0,0,0,8,0
Lázaro Cárdenas,Tepic,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lázaro Cárdenas,Toluca,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lázaro Cárdenas,Uruapan,3974,9037,5501,4724,3165,6116,4147,4497,3410,2513,510,60,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0
Lázaro Cárdenas,Zihuatanejo,46,601,529,549,472,192,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
León,Total,175053,217689,287805,193990,171906,171206,218532,269070,268009,276415,279428,320690,319567,307002,324003,394373,331354,258765,256054,245902,285172,327723,400227,500049,581091,684890,855954,1059893
León,Acapulco,2748,2886,2521,130,0,0,0,0,0,102,0,422,103,0,0,0,0,0,79,0,0,173,0,0,0,0,0,0
León,Aguascalientes,0,0,0,25,107,0,6,0,0,0,11,139,928,0,8,0,6,0,50,46,0,65,112,103,56,329,0,0
León,Campeche,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,0
León,Cancún,762,3506,4545,1346,1409,362,1491,4732,6207,3423,3366,23731,19949,10580,12093,13043,12374,11630,11204,12877,22311,35375,46965,43075,55750,105006,160728,172520
León,Celaya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0
León,Chihuahua,650,2185,0,146,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0
León,Ciudad del Carmen,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
León,Ciudad Juárez,0,0,24,38,0,0,3093,18279,15241,28621,19067,13673,530,0,0,0,3921,0,0,2,0,0,2628,9908,16381,23638,35112,70096
León,Ciudad Obregón,0,89,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,44,0,91,0,0,0
León,Ciudad Victoria,0,0,0,0,0,0,0,0,0,0,0,46,0,36,16,69,0,0,70,100,147,0,0,30,0,0,0,0
León,Cozumel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,131,0,142
León,Cuernavaca,0,0,0,0,0,0,0,0,664,1221,15257,181,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
León,Culiacán,9,23,3,26,0,0,0,0,0,0,0,47,191,0,0,94,112,0,0,122,83,0,0,0,34,0,0,0
León,Durango,0,0,0,20,0,0,0,0,0,43,0,65,0,0,0,0,34,0,0,112,0,0,0,0,0,0,0,0
León,Guadalajara,11225,12442,15432,5496,5902,6354,8378,5559,3408,9677,6365,4594,1832,3611,2054,34,0,212,211,79,73,233,531,274,156,345,139,223
León,Hermosillo,2109,117,91,0,72,0,0,159,5589,0,0,288,2478,2350,63,30,63,0,0,65,0,203,0,137,135,201,176,0
León,Huatulco,152,0,0,0,0,0,0,1512,2238,54,0,1157,0,1274,3356,1698,0,0,0,0,0,0,0,0,0,0,0,0
León,Los Mochis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0
León,Manzanillo,0,0,168,0,0,0,0,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,304,0,0,0
León,Matamoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0
León,Mazatlán,7942,127,0,82,0,797,0,114,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,139,0,0
León,Mérida,0,0,0,0,105,0,0,0,0,0,0,38,73,0,0,0,0,0,34,0,0,86,0,0,0,0,1726,14551
León,Mexicali,0,16,0,79,0,0,0,457,5556,5769,316,3010,571,124,0,0,0,0,0,0,122,0,0,21,0,0,1762,15666
León,México,79005,69771,90115,64024,67239,71617,90132,102781,101617,98801,103812,102492,113222,118891,112071,128172,120527,114565,117612,110525,121733,123151,154626,184219,196064,207554,235579,265596
León,Minatitlán,0,0,0,0,0,0,0,0,0,0,0,63,20,110,35,0,0,0,0,0,0,0,0,0,0,0,0,0
León,Monterrey,19308,19036,20497,13445,12737,15483,14235,18419,20642,22400,23324,33614,50629,48168,46669,88622,74503,51488,49085,51409,64982,63814,76028,111854,128268,139798,128071,141634
León,Morelia,0,333,535,47,88,70,296,64,2781,2725,8537,122,95,0,1,0,0,0,0,0,0,0,112,0,0,0,0,0
León,Oaxaca,0,0,0,0,0,0,0,0,281,0,0,0,30,40,38,0,0,0,0,81,0,119,0,0,0,0,0,0
León,Pachuca,0,0,0,0,0,0,0,0,0,0,34,0,0,39,0,0,0,0,0,38,0,0,37,0,0,0,0,0
León,Portage Creek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0
León,Poza Rica,0,0,21,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
León,Puebla,543,0,1928,1462,181,0,0,1345,640,0,0,33,0,0,0,37,0,0,0,0,59,36,38,127,107,0,43,101
León,Puerto Vallarta,10154,10078,8624,7841,4913,5254,7172,6660,4242,5762,4515,3465,4678,4070,4491,3940,0,0,0,0,139,0,3324,10222,12537,11408,16268,34753
León,Querétaro,0,0,0,0,0,0,887,788,3,3,0,0,0,0,0,70,0,137,42,113,230,124,137,437,132,550,182,44
León,Saltillo,0,0,0,0,0,0,0,605,521,0,19,0,0,0,0,0,31,0,71,0,46,46,0,0,23,0,0,0
León,San José Del Cabo,0,0,729,0,0,0,0,113,0,0,0,0,0,399,0,0,0,46,0,46,0,0,0,0,6238,9222,9991,26994
León,San Luis Potosí,0,0,33,0,34,82,67,8,2,59,12,0,0,22,0,1,20,92,79,142,102,57,134,185,141,117,50,0
León,Tampico,999,0,0,23,0,0,0,0,28,28,0,0,35,0,0,0,0,40,35,36,0,0,0,0,0,0,0,0
León,Tapachula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,37,0,0,0,0,0
León,Tepic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0
León,Tijuana,39302,88943,139022,96410,68983,62348,87121,99612,89505,95258,93219,128511,123808,116998,142502,150241,117823,80063,76954,70002,74922,103850,114836,139085,161711,184406,265852,317573
León,Toluca,0,0,0,0,0,30,0,0,0,0,820,3579,0,0,174,8118,1544,94,0,0,0,276,211,76,0,0,0,0
León,Torreón,12,0,290,637,0,0,0,313,132,210,0,108,25,28,0,0,0,85,0,0,48,83,134,113,2751,393,71,0
León,Tuxtla Gutiérrez,0,184,0,0,0,0,0,0,0,0,0,78,23,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0
León,Veracruz,43,0,0,0,0,0,0,0,0,0,27,33,92,0,0,0,0,225,254,38,0,32,125,37,0,0,0,0
León,Villahermosa,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
León,Zacatecas,0,4398,849,163,110,0,0,14,2441,301,228,195,133,262,122,112,88,82,65,0,0,0,77,48,148,0,0,0
León,Zihuatanejo,90,3555,2378,2405,10026,8809,5654,7536,6169,1925,469,530,122,0,109,92,0,0,109,0,0,0,0,0,0,1615,204,0
Loreto,Total,6086,2574,2638,2449,5737,6350,6769,8731,6958,6505,14300,15338,21145,15361,13984,12672,10442,2,0,0,0,2027,4829,9266,12022,11180,10631,24282
Loreto,Ciudad Obregón,1880,0,0,0,2325,2536,2905,3225,3126,2568,1770,123,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loreto,Culiacán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1938,854,0,0,0,0,0
Loreto,Durango,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loreto,Guadalajara,0,0,0,501,0,0,0,0,0,53,166,146,2719,595,160,0,0,0,0,0,0,0,0,0,0,0,0,0
Loreto,Hermosillo,0,0,0,469,0,7,0,0,0,249,6412,6824,7606,7259,8581,7570,6171,0,0,0,0,0,0,0,0,0,0,0
Loreto,La Paz,4206,2574,2638,1382,3412,3769,3864,4095,3750,3635,5207,3689,6924,3826,5008,4949,4271,0,0,0,0,0,1446,3980,5015,3989,1846,2747
Loreto,Los Cabos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,9
Loreto,Los Mochis,0,0,0,0,0,38,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loreto,Mazatlán,0,0,0,61,0,0,0,1392,35,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0
Loreto,México,0,0,0,36,0,0,0,0,0,0,745,4556,3842,3681,235,149,0,2,0,0,0,32,157,290,258,344,0,60
Loreto,Monterrey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Loreto,Tapachula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0
Loreto,Tijuana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372,4996,6749,6825,8785,21466
Los Cabos,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,0,73
Los Cabos,Ciudad Obregón,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Los Cabos,Culiacán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0
Los Cabos,Guadalajara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Los Cabos,Hermosillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
Los Cabos,Loreto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,7
Los Cabos,Los Mochis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0
Los Cabos,Mazatlán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0
Los Cabos,Puerto Vallarta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0
Los Mochis,Total,110709,80125,85952,66653,77062,85368,99183,103557,95700,86620,84550,98229,106345,83596,83552,148193,89325,89950,111741,94811,79549,89096,107048,127175,153639,158697,159915,183058
Los Mochis,Acapulco,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0
Los Mochis,Aguascalientes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,44,0,0,99,0,0
Los Mochis,Cancún,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0
Los Mochis,Celaya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0
Los Mochis,Chihuahua,2819,2929,6077,3865,5007,5371,6257,4981,4594,4614,4657,5586,6207,5793,5221,3823,0,0,0,0,0,0,191,210,0,3025,5936,5262
Los Mochis,Ciudad Juárez,0,0,0,326,0,0,0,0,0,2,0,0,0,26,0,0,0,0,0,0,0,0,0,135,18,70,22,0
Los Mochis,Ciudad Obregón,0,0,0,164,1487,1937,1677,1702,2300,2083,3494,2962,4501,2950,872,2157,706,16,0,49,38,0,46,0,0,0,25,0
Los Mochis,Culiacán,1596,1465,717,484,326,458,822,886,747,607,236,4201,5751,3718,16,0,0,88,201,29,27,0,0,0,20,0,0,0
Los Mochis,Durango,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,32,8,114,0,0,0
Los Mochis,Guadalajara,17652,15839,16644,13118,14347,16407,18428,17927,20815,18925,16166,16095,18127,17071,22243,34292,11914,12855,11137,117,5145,7766,11535,20317,27496,25310,17427,19946
Los Mochis,Guaymas,0,0,0,38,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Los Mochis,Hermosillo,8442,5934,5473,4653,4900,7068,10727,13557,10430,9623,7914,9100,11156,9749,9041,15760,12112,14404,14917,14761,13514,13083,9990,58,1783,558,53,16
Los Mochis,La Paz,12827,13657,14482,12052,16154,16819,14894,15012,14031,14782,13929,11233,11903,7809,3008,12206,12101,2088,1023,0,0,0,3022,9657,11839,12212,12146,14238
Los Mochis,León,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,72,0,0,0,0,0,0
Los Mochis,Loreto,0,0,0,0,0,38,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Los Mochis,Los Cabos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0
Los Mochis,Mazatlán,3777,2667,2897,1988,1907,2397,2698,2856,23,0,1840,4437,5389,5093,5487,7045,8939,11913,13452,13122,11538,11302,8507,28,508,148,0,0
Los Mochis,Mexicali,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,47,0
Los Mochis,México,40680,27355,28188,20572,22018,23597,27450,28987,27234,25263,24956,30048,28246,17190,13462,31273,27322,37560,48021,43875,30714,36236,50387,67766,73110,78059,82730,83851
Los Mochis,Minatitlán,0,0,0,0,0,0,0,0,0,0,0,0,0,46,50,0,0,0,0,0,0,0,0,0,0,0,0,0
Los Mochis,Monclova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0
Los Mochis,Monterrey,0,0,470,0,137,464,0,0,0,1,0,59,94,0,39,0,0,0,6547,3876,0,0,0,0,0,132,0,10225
Los Mochis,Morelia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0
Los Mochis,Oaxaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0
Los Mochis,Puebla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,184,0,0,0
Los Mochis,Puerto Vallarta,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,253,0,0
Los Mochis,Querétaro,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Los Mochis,San José Del Cabo,0,260,0,0,28,79,401,603,309,0,0,0,0,0,0,0,142,0,0,0,0,0,174,0,0,0,0,0
Los Mochis,San Luis Potosí,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,43,39,0,0,0,0,101,0,0
Los Mochis,Tampico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0
Los Mochis,Tepic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
